14000522432,56320,......,REP,0,2013-01-11 14:56:50.896+0000,1,17,13218210776,13922,126,0
12179710438,27467,......,SNGL,19.98,2013-01-11 14:56:27.008+0000,4,17,13901586379,63428,338,0
13681146063,15234,......,SNGL,0,2013-01-11 14:56:37.174+0000,1,17,12377527025,45969,131,0
10095659545,1024,.A..S.,SNGL,0,2013-01-11 14:56:42.168+0000,1,6,11613992584,80,40,0
10308664415,53272,......,SNGL,0,2013-01-11 14:54:58.984+0000,1,17,10722111646,19327,126,0
11944874168,6881,....S.,SNGL,8.944,2013-01-11 14:56:14.608+0000,3,6,10951910633,4140,144,0
11076910902,10817,......,REQ,0,2013-01-11 14:56:47.549+0000,1,17,13869189892,19206,131,0
10805602149,16470,......,SNGL,164.151,2013-01-11 14:53:55.001+0000,18,17,10086149778,49153,792,0
10245262082,36375,....S.,SNGL,9.002,2013-01-11 14:56:40.411+0000,3,6,12062916800,56749,152,0
10122973442,24797,......,SNGL,0,2013-01-11 14:56:19.449+0000,1,17,10722111646,19327,126,0
12561650361,123,......,REP,0,2013-01-11 14:56:50.137+0000,1,17,10187559163,123,76,0
10617630279,443,.A....,REQ,0,2013-01-11 14:56:40.563+0000,1,6,14183821676,49163,41,0
11600869222,12127,......,SNGL,0,2013-01-11 14:56:03.726+0000,1,17,10722111646,19327,126,0
10820538205,16464,......,SNGL,0,2013-01-11 14:56:21.187+0000,1,17,11248373514,61310,44,0
13478700420,16470,......,SNGL,51.123,2013-01-11 14:55:59.210+0000,7,17,10086149778,49153,308,0
12442741733,53,......,REQ,0,2013-01-11 14:56:38.093+0000,1,17,13964259841,27582,72,0
11778242517,50550,.AP.SF,REQ,5.077,2013-01-11 14:56:42.126+0000,6,6,13335049208,80,1514,0
11747323888,443,.AP...,REQ,0,2013-01-11 14:56:49.941+0000,1,6,13185498072,52144,46,0
13230697743,6881,......,SNGL,0,2013-01-11 14:56:48.237+0000,1,17,13218210776,13922,126,0
11202136491,80,.A...F,REQ,6.873,2013-01-11 14:56:32.304+0000,2,6,13138464170,53768,80,0
10660683413,18646,......,REP,0,2013-01-11 14:56:46.819+0000,1,17,14167264548,16908,54,0
10659945902,62606,.AP.SF,REP,0.14,2013-01-11 14:56:40.327+0000,4,6,13131347567,80,404,0
13177569840,18907,......,REP,0,2013-01-11 14:56:42.710+0000,1,17,13218210776,13922,126,0
13068589641,55674,......,SNGL,0,2013-01-11 14:56:34.348+0000,1,17,10722111646,19327,126,0
14238677707,60409,......,REQ,143.021,2013-01-11 14:54:18.118+0000,69,17,12062916800,65493,14455,0
12180877149,6881,....S.,SNGL,1.537,2013-01-11 14:56:21.037+0000,4,6,12562161038,1206,192,0
13858678622,60880,......,SNGL,0,2013-01-11 14:56:33.200+0000,1,17,10584975615,42603,131,0
